A_acc	A_genus	A_species	A_seg	A_seq_len	STATUS	perc_qcov	E_top_hit_acc	E_top_hit_species	E_top_hit_seg	E_top_hit_perc_qcov	_min_perc_cov	_blast_mode
AF443292	Deltapapillomavirus	Deltapapillomavirus 1		8090.0	HIT_01	0.9667490729295426	M15953.?	Deltapapillomavirus_1		0.9667490729295426	0.05	blastn10
U83595	Deltapapillomavirus	Deltapapillomavirus 3		7758.0	HIT_01	0.9996133023975251	U83594.?	Deltapapillomavirus_3		0.9996133023975251	0.05	blastn10
JQ798171	Deltapapillomavirus	Deltapapillomavirus 4		7961.0	HIT_01	0.9998743876397438	X02346.?	Deltapapillomavirus_4		0.9998743876397438	0.05	blastn10
JX174437	Deltapapillomavirus	Deltapapillomavirus 4		7946.0	HIT_01	0.9998741505159828	X02346.?	Deltapapillomavirus_4		0.9998741505159828	0.05	blastn10
KP276343	Deltapapillomavirus	Deltapapillomavirus 4		7966.0	HIT_01	0.8307808184785338	X02346.?	Deltapapillomavirus_4		0.8307808184785338	0.05	blastn10
M20219	Deltapapillomavirus	Deltapapillomavirus 4		7937.0	HIT_01	0.9998740078115157	X02346.?	Deltapapillomavirus_4		0.9998740078115157	0.05	blastn10
KT626573	Deltapapillomavirus	Deltapapillomavirus 5		8029.0	HIT_01	0.872337775563582	EF680235.?	Deltapapillomavirus_5		0.872337775563582	0.05	blastn10
HQ912791	Deltapapillomavirus	Deltapapillomavirus 6		7906.0	HIT_01	0.6550720971414116	HQ912790.?	Deltapapillomavirus_6		0.6550720971414116	0.05	blastn10
EU503122	Dyoiotapapillomavirus	Dyoiotapapillomavirus 1		7802.0	E_QCOV_FILT_HIT_19	0.02999230966418867	JQ031032.?	Dyoiotapapillomavirus_2		0.30530633170981797	0.05	blastn10
JQ031033	Dyoiotapapillomavirus	Dyoiotapapillomavirus 2		7519.0	HIT_01	0.6252161191647826	JQ031032.?	Dyoiotapapillomavirus_2		0.6252161191647826	0.05	blastn10
JF304766	Dyoomikronpapillomavirus	Dyoomikronpapillomavirus 1		7657.0	HIT_01	0.9593835705890035	JF304765.?	Dyoomikronpapillomavirus_1		0.9593835705890035	0.05	blastn10
JF304767	Dyoomikronpapillomavirus	Dyoomikronpapillomavirus 1		7664.0	HIT_01	0.9898225469728601	JF304765.?	Dyoomikronpapillomavirus_1		0.9898225469728601	0.05	blastn10
KP861980	Dyoomikronpapillomavirus	Dyoomikronpapillomavirus 1		7722.0	HIT_01	0.747992747992748	JF304765.?	Dyoomikronpapillomavirus_1		0.747992747992748	0.05	blastn10
KC858265	Dyopsipapillomavirus	Dyopsipapillomavirus 1		7711.0	HIT_01	0.993645441576968	KC858263.?	Dyopsipapillomavirus_1		0.993645441576968	0.05	blastn10
JX035935	Dyorhopapillomavirus	Dyorhopapillomavirus 1		7619.0	HIT_01	0.9598372489828061	JQ965698.?	Dyorhopapillomavirus_1		0.9598372489828061	0.05	blastn10
KU519396	Dyoxipapillomavirus	Dyoxipapillomavirus 2		7149.0	HIT_01	0.9047419219471254	KU519394.?	Dyoxipapillomavirus_2		0.9047419219471254	0.05	blastn10
EU493091	Dyozetapapillomavirus	Dyozetapapillomavirus 1		6953.0	HIT_01	0.6797066014669927	EU493092.?	Dyozetapapillomavirus_1		0.6797066014669927	0.05	blastn10
DQ098913	Epsilonpapillomavirus	Epsilonpapillomavirus 1		7791.0	HIT_01	0.9033500192529842	AF457465.?	Epsilonpapillomavirus_1		0.9033500192529842	0.05	blastn10
AJ620210	Gammapapillomavirus	Gammapapillomavirus 1		7337.0	HIT_01	0.9975466812048521	X70827.?	Gammapapillomavirus_1		0.9975466812048521	0.05	blastn10
KF006400	Gammapapillomavirus	Gammapapillomavirus 1		7297.0	HIT_02	0.9335343291763738	JX413107.?	Gammapapillomavirus_20		0.9417568863916678	0.05	blastn10
KT698167	Gammapapillomavirus	Gammapapillomavirus 1		7298.0	HIT_01	0.9340915319265553	X70827.?	Gammapapillomavirus_1		0.9340915319265553	0.05	blastn10
X70829	Gammapapillomavirus	Gammapapillomavirus 1		7308.0	HIT_01	0.9991789819376026	X70827.?	Gammapapillomavirus_1		0.9991789819376026	0.05	blastn10
GU117630	Gammapapillomavirus	Gammapapillomavirus 10		7388.0	HIT_01	0.9935029778018408	GQ845443.?	Gammapapillomavirus_10		0.9935029778018408	0.05	blastn10
GU117633	Gammapapillomavirus	Gammapapillomavirus 10		7358.0	HIT_01	0.994291927154118	GQ845443.?	Gammapapillomavirus_10		0.994291927154118	0.05	blastn10
HM999994	Gammapapillomavirus	Gammapapillomavirus 10		7374.0	HIT_01	0.9871168972064008	GQ845443.?	Gammapapillomavirus_10		0.9871168972064008	0.05	blastn10
KC108722	Gammapapillomavirus	Gammapapillomavirus 10		7356.0	HIT_01	0.9970092441544317	GQ845443.?	Gammapapillomavirus_10		0.9970092441544317	0.05	blastn10
HM999988	Gammapapillomavirus	Gammapapillomavirus 11		7319.0	HIT_01	0.9039486268615932	AB646346.?	Gammapapillomavirus_11		0.9039486268615932	0.05	blastn10
HM999992	Gammapapillomavirus	Gammapapillomavirus 11		7341.0	HIT_02	0.8178722244925759	HM999989.?	Gammapapillomavirus_16		0.9034191527039913	0.05	blastn10
HM999993	Gammapapillomavirus	Gammapapillomavirus 11		7384.0	HIT_01	0.8679577464788732	AB646346.?	Gammapapillomavirus_11		0.8679577464788732	0.05	blastn10
JN211193	Gammapapillomavirus	Gammapapillomavirus 11		7286.0	HIT_01	0.8757891847378534	AB646346.?	Gammapapillomavirus_11		0.8757891847378534	0.05	blastn10
JX413105	Gammapapillomavirus	Gammapapillomavirus 11		7252.0	HIT_01	0.9298124655267512	AB646346.?	Gammapapillomavirus_11		0.9298124655267512	0.05	blastn10
KF006398	Gammapapillomavirus	Gammapapillomavirus 11		7261.0	HIT_01	0.9394022861864757	AB646346.?	Gammapapillomavirus_11		0.9394022861864757	0.05	blastn10
KP692116	Gammapapillomavirus	Gammapapillomavirus 11		7344.0	HIT_01	0.8811274509803921	AB646346.?	Gammapapillomavirus_11		0.8811274509803921	0.05	blastn10
KT698166	Gammapapillomavirus	Gammapapillomavirus 12		7154.0	HIT_01	0.8434442270058709	HM011570.?	Gammapapillomavirus_12		0.8434442270058709	0.05	blastn10
GU117632	Gammapapillomavirus	Gammapapillomavirus 12		7125.0	HIT_01	0.8599298245614035	HM011570.?	Gammapapillomavirus_12		0.8599298245614035	0.05	blastn10
GU129016	Gammapapillomavirus	Gammapapillomavirus 12		7164.0	HIT_01	0.824678950307091	HM011570.?	Gammapapillomavirus_12		0.824678950307091	0.05	blastn10
JX444072	Gammapapillomavirus	Gammapapillomavirus 12		7129.0	HIT_01	0.8859587599943891	HM011570.?	Gammapapillomavirus_12		0.8859587599943891	0.05	blastn10
KJ913662	Gammapapillomavirus	Gammapapillomavirus 12		7184.0	HIT_01	0.9203786191536748	HM011570.?	Gammapapillomavirus_12		0.9203786191536748	0.05	blastn10
KT698168	Gammapapillomavirus	Gammapapillomavirus 12		7192.0	HIT_15	0.5029199110122358	X70827.?	Gammapapillomavirus_1		0.9481368186874305	0.05	blastn10
JN171845	Gammapapillomavirus	Gammapapillomavirus 13		7240.0	HIT_01	0.9085635359116022	GU225708.?	Gammapapillomavirus_13		0.9085635359116022	0.05	blastn10
HG421739	Gammapapillomavirus	Gammapapillomavirus 15		7228.0	HIT_01	0.9409241837299391	HM999987.?	Gammapapillomavirus_15		0.9409241837299391	0.05	blastn10
HM999998	Gammapapillomavirus	Gammapapillomavirus 15		7265.0	HIT_01	0.9792154163799036	HM999987.?	Gammapapillomavirus_15		0.9792154163799036	0.05	blastn10
JX413104	Gammapapillomavirus	Gammapapillomavirus 19		7212.0	HIT_01	0.983222407099279	JX413109.?	Gammapapillomavirus_19		0.983222407099279	0.05	blastn10
JX413108	Gammapapillomavirus	Gammapapillomavirus 19		7214.0	HIT_01	0.9887718325478236	JX413109.?	Gammapapillomavirus_19		0.9887718325478236	0.05	blastn10
KP692114	Gammapapillomavirus	Gammapapillomavirus 2		7137.0	HIT_01	0.9946756340198963	U31789.?	Gammapapillomavirus_2		0.9946756340198963	0.05	blastn10
KM085343	Gammapapillomavirus	Gammapapillomavirus 24		7278.0	HIT_01	0.9611156911239351	KJ130020.?	Gammapapillomavirus_24		0.9611156911239351	0.05	blastn10
DQ080078	Gammapapillomavirus	Gammapapillomavirus 6		7263.0	HIT_01	0.8448299600715957	DQ080081.?	Gammapapillomavirus_6		0.8448299600715957	0.05	blastn10
FM212639	Gammapapillomavirus	Gammapapillomavirus 6		7149.0	HIT_01	0.8609595747657015	DQ080081.?	Gammapapillomavirus_6		0.8609595747657015	0.05	blastn10
GQ845445	Gammapapillomavirus	Gammapapillomavirus 7		7329.0	HIT_01	0.9201801064265248	EU541441.?	Gammapapillomavirus_7		0.9201801064265248	0.05	blastn10
GU117629	Gammapapillomavirus	Gammapapillomavirus 7		7333.0	HIT_01	0.9569071321423701	EU541441.?	Gammapapillomavirus_7		0.9569071321423701	0.05	blastn10
GU117634	Gammapapillomavirus	Gammapapillomavirus 7		7309.0	HIT_01	0.8262416199206458	EU541441.?	Gammapapillomavirus_7		0.8262416199206458	0.05	blastn10
HM999990	Gammapapillomavirus	Gammapapillomavirus 7		7353.0	HIT_01	0.9582483340133279	EU541441.?	Gammapapillomavirus_7		0.9582483340133279	0.05	blastn10
HM999991	Gammapapillomavirus	Gammapapillomavirus 7		7360.0	HIT_01	0.9509510869565218	EU541441.?	Gammapapillomavirus_7		0.9509510869565218	0.05	blastn10
JF906559	Gammapapillomavirus	Gammapapillomavirus 7		7352.0	HIT_01	0.9215179542981502	EU541441.?	Gammapapillomavirus_7		0.9215179542981502	0.05	blastn10
JX413110	Gammapapillomavirus	Gammapapillomavirus 7		7417.0	HIT_01	0.9630578400970743	EU541441.?	Gammapapillomavirus_7		0.9630578400970743	0.05	blastn10
GQ845441	Gammapapillomavirus	Gammapapillomavirus 8		7251.0	HIT_01	0.9788994621431527	EU541442.?	Gammapapillomavirus_8		0.9788994621431527	0.05	blastn10
HM999999	Gammapapillomavirus	Gammapapillomavirus 8		7224.0	HIT_01	0.9811738648947951	EU541442.?	Gammapapillomavirus_8		0.9811738648947951	0.05	blastn10
JX413106	Gammapapillomavirus	Gammapapillomavirus 8		7233.0	HIT_01	0.9995852343425964	EU541442.?	Gammapapillomavirus_8		0.9995852343425964	0.05	blastn10
KC862317	Gammapapillomavirus	Gammapapillomavirus 8		7204.0	HIT_01	0.9915324819544697	EU541442.?	Gammapapillomavirus_8		0.9915324819544697	0.05	blastn10
GU233853	Gammapapillomavirus	Gammapapillomavirus 9		7219.0	HIT_01	0.9231195456434409	FJ804072.?	Gammapapillomavirus_9		0.9231195456434409	0.05	blastn10
HQ625441	Iotapapillomavirus	Iotapapillomavirus 1		7724.0	HIT_01	0.6970481615743138	U01834.?	Iotapapillomavirus_1		0.6970481615743138	0.05	blastn10
KT945134	Iotapapillomavirus	Iotapapillomavirus 1		7707.0	HIT_01	0.7327105229012586	U01834.?	Iotapapillomavirus_1		0.7327105229012586	0.05	blastn10
AY904722	Lambdapapillomavirus	Lambdapapillomavirus 1		8233.0	HIT_01	0.9951415037046034	AF480454.?	Lambdapapillomavirus_1		0.9951415037046034	0.05	blastn10
AY904723	Lambdapapillomavirus	Lambdapapillomavirus 1		8321.0	HIT_01	0.9948323518807836	AF480454.?	Lambdapapillomavirus_1		0.9948323518807836	0.05	blastn10
AY904724	Lambdapapillomavirus	Lambdapapillomavirus 1		8103.0	HIT_01	0.991608046402567	AF480454.?	Lambdapapillomavirus_1		0.991608046402567	0.05	blastn10
DQ180494	Lambdapapillomavirus	Lambdapapillomavirus 1		8078.0	HIT_01	0.9813072542708591	AF480454.?	Lambdapapillomavirus_1		0.9813072542708591	0.05	blastn10
KJ410351	Lambdapapillomavirus	Lambdapapillomavirus 4		8194.0	HIT_01	0.7643397608005857	AY763115.?	Lambdapapillomavirus_4		0.7643397608005857	0.05	blastn10
GU117621	Omikronpapillomavirus	Omikronpapillomavirus 1		7596.0	HIT_01	0.8100315955766193	AJ238373.?	Omikronpapillomavirus_1		0.8100315955766193	0.05	blastn10
JN709470	Omikronpapillomavirus	Omikronpapillomavirus 1		7853.0	HIT_01	0.9042404176747739	AJ238373.?	Omikronpapillomavirus_1		0.9042404176747739	0.05	blastn10
JN709471	Omikronpapillomavirus	Omikronpapillomavirus 1		7895.0	HIT_01	0.8192526915769475	AJ238373.?	Omikronpapillomavirus_1		0.8192526915769475	0.05	blastn10
HG939559	Pipapillomavirus	Pipapillomavirus 1		7630.0	HIT_01	0.9053735255570118	HG530538.?	Pipapillomavirus_1		0.9053735255570118	0.05	blastn10
DQ269468	Pipapillomavirus	Pipapillomavirus 2		7393.0	HIT_01	0.7300148789395374	DQ664501.?	Pipapillomavirus_2		0.7300148789395374	0.05	blastn10
GQ180114	Pipapillomavirus	Pipapillomavirus 2		7378.0	HIT_01	0.7901870425589591	DQ664501.?	Pipapillomavirus_2		0.7901870425589591	0.05	blastn10
GU808564	Pipapillomavirus	Pipapillomavirus 2		7510.0	HIT_01	0.8394141145139814	DQ664501.?	Pipapillomavirus_2		0.8394141145139814	0.05	blastn10
HQ625440	Pipapillomavirus	Pipapillomavirus 2		7589.0	HIT_01	0.8723151930425616	DQ664501.?	Pipapillomavirus_2		0.8723151930425616	0.05	blastn10
JN709473	Rhopapillomavirus	Rhopapillomavirus 1		7855.0	HIT_01	0.3554423933800127	AY609301.?	Rhopapillomavirus_1		0.3554423933800127	0.05	blastn10
KP205503	Rhopapillomavirus	Rhopapillomavirus 2		7771.0	HIT_01	0.5938746622056363	KP205502.?	Rhopapillomavirus_2		0.5938746622056363	0.05	blastn10
FJ492742	Taupapillomavirus	Taupapillomavirus 1		7955.0	HIT_01	0.7451917033312382	AY722648.?	Taupapillomavirus_1		0.7451917033312382	0.05	blastn10
KT272399	Taupapillomavirus	Taupapillomavirus 1		8007.0	HIT_01	0.8806044710877982	AY722648.?	Taupapillomavirus_1		0.8806044710877982	0.05	blastn10
KX599536	Taupapillomavirus	Taupapillomavirus 1		7941.0	HIT_01	0.7306384586324141	AY722648.?	Taupapillomavirus_1		0.7306384586324141	0.05	blastn10
KF147892	Taupapillomavirus	Taupapillomavirus 3		7616.0	HIT_01	0.5753676470588235	JX972168.?	Taupapillomavirus_3		0.5753676470588235	0.05	blastn10
MF168943	Treisepsilonpapillomavirus	Treisepsilonpapillomavirus 1		7654.0	HIT_01	0.44251371831721975	KJ173785.?	Treisepsilonpapillomavirus_1		0.44251371831721975	0.05	blastn10
EU240895	Upsilonpapillomavirus	Upsilonpapillomavirus 1		7915.0	HIT_01	0.9250789639924195	EU240894.?	Upsilonpapillomavirus_1		0.9250789639924195	0.05	blastn10
GU117620	Upsilonpapillomavirus	Upsilonpapillomavirus 1		7852.0	HIT_01	0.9522414671421294	EU240894.?	Upsilonpapillomavirus_1		0.9522414671421294	0.05	blastn10
JN709469	Upsilonpapillomavirus	Upsilonpapillomavirus 1		7792.0	HIT_01	0.9344199178644764	EU240894.?	Upsilonpapillomavirus_1		0.9344199178644764	0.05	blastn10
JN709472	Upsilonpapillomavirus	Upsilonpapillomavirus 1		7783.0	HIT_01	0.9749453938070153	EU240894.?	Upsilonpapillomavirus_1		0.9749453938070153	0.05	blastn10
AB331650	Xipapillomavirus	Xipapillomavirus 1		7303.0	HIT_01	0.9185266328905929	AF486184.?	Xipapillomavirus_1		0.9185266328905929	0.05	blastn10
AB331651	Xipapillomavirus	Xipapillomavirus 1		7399.0	HIT_01	0.8834977699689147	AF486184.?	Xipapillomavirus_1		0.8834977699689147	0.05	blastn10
AB543507	Xipapillomavirus	Xipapillomavirus 1		7251.0	HIT_01	0.9326989380775066	AF486184.?	Xipapillomavirus_1		0.9326989380775066	0.05	blastn10
AJ620208	Xipapillomavirus	Xipapillomavirus 1		7296.0	HIT_01	0.9609375	AF486184.?	Xipapillomavirus_1		0.9609375	0.05	blastn10
KM983393	Xipapillomavirus	Xipapillomavirus 1		7189.0	HIT_01	0.9529837251356239	AF486184.?	Xipapillomavirus_1		0.9529837251356239	0.05	blastn10
KX098515	Xipapillomavirus	Xipapillomavirus 1		7282.0	HIT_01	0.9982147761603954	AF486184.?	Xipapillomavirus_1		0.9982147761603954	0.05	blastn10
X05817	Xipapillomavirus	Xipapillomavirus 1		7265.0	HIT_01	0.9359944941500344	AF486184.?	Xipapillomavirus_1		0.9359944941500344	0.05	blastn10
EF546806	Babuvirus	Abaca bunchy top virus	DNA-C	1013.0	HIT_01	0.9950641658440277	EF546812.?	Abaca_bunchy_top_virus	DNA-C	0.9950641658440277	0.05	blastn10
EF546805	Babuvirus	Abaca bunchy top virus	DNA-M	1088.0	HIT_01	0.9871323529411765	EF546811.?	Abaca_bunchy_top_virus	DNA-M	0.9871323529411765	0.05	blastn10
EF546802	Babuvirus	Abaca bunchy top virus	DNA-N	1073.0	HIT_01	0.9925442684063374	EF546808.?	Abaca_bunchy_top_virus	DNA-N	0.9925442684063374	0.05	blastn10
EF546807	Babuvirus	Abaca bunchy top virus	DNA-R	1098.0	HIT_02	0.9927140255009107	JX867550.?	Cardamom_bushy_dwarf_virus	DNA-R	0.9963570127504554	0.05	blastn10
EF546804	Babuvirus	Abaca bunchy top virus	DNA-S	1078.0	HIT_01	0.9990723562152134	EF546810.?	Abaca_bunchy_top_virus	DNA-S	0.9990723562152134	0.05	blastn10
EF546803	Babuvirus	Abaca bunchy top virus	DNA-U3	1059.0	HIT_01	0.9254013220018886	EF546809.?	Abaca_bunchy_top_virus	DNA-U3	0.9254013220018886	0.05	blastn10
DQ826395	Babuvirus	Banana bunchy top virus	DNA-C	1014.0	HIT_01	0.9861932938856016	L41578.?	Banana_bunchy_top_virus	DNA-C	0.9861932938856016	0.05	blastn10
DQ826394	Babuvirus	Banana bunchy top virus	DNA-M	1039.0	HIT_01	0.973051010587103	L41575.?	Banana_bunchy_top_virus	DNA-M	0.973051010587103	0.05	blastn10
DQ826396	Babuvirus	Banana bunchy top virus	DNA-N	1086.0	HIT_01	0.9714548802946593	L41577.?	Banana_bunchy_top_virus	DNA-N	0.9714548802946593	0.05	blastn10
DQ826390	Babuvirus	Banana bunchy top virus	DNA-R	1104.0	HIT_01	0.9972826086956522	S56276.?	Banana_bunchy_top_virus	DNA-R	0.9972826086956522	0.05	blastn10
DQ826393	Babuvirus	Banana bunchy top virus	DNA-S	1058.0	HIT_01	0.997164461247637	L41574.?	Banana_bunchy_top_virus	DNA-S	0.997164461247637	0.05	blastn10
DQ826391	Babuvirus	Banana bunchy top virus	DNA-U3	1053.0	HIT_01	0.8404558404558404	L41576.?	Banana_bunchy_top_virus	DNA-U3	0.8404558404558404	0.05	blastn10
KF711227	Babuvirus	Cardamom bushy dwarf virus	DNA-C	1028.0	HIT_01	0.9990272373540856	JX867548.?	Cardamom_bushy_dwarf_virus	DNA-C	0.9990272373540856	0.05	blastn10
KF711064	Babuvirus	Cardamom bushy dwarf virus	DNA-M	1105.0	HIT_01	0.9990950226244344	JX569847.?	Cardamom_bushy_dwarf_virus	DNA-M	0.9990950226244344	0.05	blastn10
KF711390	Babuvirus	Cardamom bushy dwarf virus	DNA-N	1103.0	HIT_01	0.99909338168631	JX867546.?	Cardamom_bushy_dwarf_virus	DNA-N	0.99909338168631	0.05	blastn10
KF710575	Babuvirus	Cardamom bushy dwarf virus	DNA-R	1102.0	HIT_01	0.9990925589836661	JX867550.?	Cardamom_bushy_dwarf_virus	DNA-R	0.9990925589836661	0.05	blastn10
KF710901	Babuvirus	Cardamom bushy dwarf virus	DNA-S	1086.0	HIT_01	0.998158379373849	JX867540.?	Cardamom_bushy_dwarf_virus	DNA-S	0.998158379373849	0.05	blastn10
KF710738	Babuvirus	Cardamom bushy dwarf virus	DNA-U3	1089.0	HIT_01	0.9990817263544536	KF435143.?	Cardamom_bushy_dwarf_virus	DNA-U3	0.9990817263544536	0.05	blastn10
KC978941	Nanovirus	Black medic leaf roll virus	DNA-C	1018.0	HIT_01	0.9990176817288802	KC978960.?	Black_medic_leaf_roll_virus	DNA-C	0.9990176817288802	0.05	blastn10
KC978942	Nanovirus	Black medic leaf roll virus	DNA-M	1007.0	HIT_01	0.9990069513406157	KC978961.?	Black_medic_leaf_roll_virus	DNA-M	0.9990069513406157	0.05	blastn10
KC978943	Nanovirus	Black medic leaf roll virus	DNA-N	1022.0	HIT_01	0.9990215264187867	KC978962.?	Black_medic_leaf_roll_virus	DNA-N	0.9990215264187867	0.05	blastn10
KC978939	Nanovirus	Black medic leaf roll virus	DNA-R	1008.0	HIT_01	0.9990079365079365	KC978958.?	Black_medic_leaf_roll_virus	DNA-R	0.9990079365079365	0.05	blastn10
KC978940	Nanovirus	Black medic leaf roll virus	DNA-S	1016.0	HIT_01	0.9990157480314961	KC978959.?	Black_medic_leaf_roll_virus	DNA-S	0.9990157480314961	0.05	blastn10
KC978944	Nanovirus	Black medic leaf roll virus	DNA-U1	1011.0	HIT_01	0.9990108803165183	KC978963.?	Black_medic_leaf_roll_virus	DNA-U1	0.9990108803165183	0.05	blastn10
KC978946	Nanovirus	Black medic leaf roll virus	DNA-U2	1019.0	HIT_01	0.9990186457311089	KC978964.?	Black_medic_leaf_roll_virus	DNA-U2	0.9990186457311089	0.05	blastn10
KC978947	Nanovirus	Black medic leaf roll virus	DNA-U4	1009.0	HIT_01	0.9990089197224975	KC978965.?	Black_medic_leaf_roll_virus	DNA-U4	0.9990089197224975	0.05	blastn10
KC978951	Nanovirus	Black medic leaf roll virus	DNA-C	1012.0	HIT_01	0.9990118577075099	KC978960.?	Black_medic_leaf_roll_virus	DNA-C	0.9990118577075099	0.05	blastn10
KC978952	Nanovirus	Black medic leaf roll virus	DNA-M	1010.0	HIT_01	0.999009900990099	KC978961.?	Black_medic_leaf_roll_virus	DNA-M	0.999009900990099	0.05	blastn10
KC978953	Nanovirus	Black medic leaf roll virus	DNA-N	1018.0	HIT_01	0.9990176817288802	KC978962.?	Black_medic_leaf_roll_virus	DNA-N	0.9990176817288802	0.05	blastn10
KC978949	Nanovirus	Black medic leaf roll virus	DNA-R	1013.0	HIT_01	0.9990128331688055	KC978958.?	Black_medic_leaf_roll_virus	DNA-R	0.9990128331688055	0.05	blastn10
KC978950	Nanovirus	Black medic leaf roll virus	DNA-S	1019.0	HIT_01	0.9990186457311089	KC978959.?	Black_medic_leaf_roll_virus	DNA-S	0.9990186457311089	0.05	blastn10
KC978954	Nanovirus	Black medic leaf roll virus	DNA-U1	1015.0	HIT_01	0.9990147783251232	KC978963.?	Black_medic_leaf_roll_virus	DNA-U1	0.9990147783251232	0.05	blastn10
KC978955	Nanovirus	Black medic leaf roll virus	DNA-U2	1011.0	HIT_01	0.9990108803165183	KC978964.?	Black_medic_leaf_roll_virus	DNA-U2	0.9990108803165183	0.05	blastn10
KC978956	Nanovirus	Black medic leaf roll virus	DNA-U4	1008.0	HIT_01	0.9990079365079365	KC978965.?	Black_medic_leaf_roll_virus	DNA-U4	0.9990079365079365	0.05	blastn10
GQ274031	Nanovirus	Faba bean necrotic stunt virus	DNA-C	988.0	HIT_01	0.9989878542510121	GQ150780.?	Faba_bean_necrotic_stunt_virus	DNA-C	0.9989878542510121	0.05	blastn10
GQ274035	Nanovirus	Faba bean necrotic stunt virus	DNA-M	984.0	HIT_01	0.9989837398373984	GQ150781.?	Faba_bean_necrotic_stunt_virus	DNA-M	0.9989837398373984	0.05	blastn10
GQ274038	Nanovirus	Faba bean necrotic stunt virus	DNA-N	1005.0	HIT_01	0.9990049751243781	GQ150782.?	Faba_bean_necrotic_stunt_virus	DNA-N	0.9990049751243781	0.05	blastn10
GQ274033	Nanovirus	Faba bean necrotic stunt virus	DNA-R	1003.0	HIT_01	0.9990029910269193	GQ150778.?	Faba_bean_necrotic_stunt_virus	DNA-R	0.9990029910269193	0.05	blastn10
GQ274036	Nanovirus	Faba bean necrotic stunt virus	DNA-S	990.0	HIT_01	0.998989898989899	GQ150779.?	Faba_bean_necrotic_stunt_virus	DNA-S	0.998989898989899	0.05	blastn10
GQ274034	Nanovirus	Faba bean necrotic stunt virus	DNA-U1	980.0	HIT_01	0.9989795918367347	GQ150783.?	Faba_bean_necrotic_stunt_virus	DNA-U1	0.9989795918367347	0.05	blastn10
GQ274037	Nanovirus	Faba bean necrotic stunt virus	DNA-U2	978.0	HIT_01	0.9989775051124744	GQ150784.?	Faba_bean_necrotic_stunt_virus	DNA-U2	0.9989775051124744	0.05	blastn10
GQ274032	Nanovirus	Faba bean necrotic stunt virus	DNA-U4	952.0	HIT_01	0.9989495798319328	GQ150785.?	Faba_bean_necrotic_stunt_virus	DNA-U4	0.9989495798319328	0.05	blastn10
GQ274023	Nanovirus	Faba bean necrotic yellows virus	DNA-C	992.0	HIT_03	0.9818548387096774	GQ150780.?	Faba_bean_necrotic_stunt_virus	DNA-C	0.998991935483871	0.05	blastn10
